date,home_team,away_team,home_score,away_score,league,round
2023-06-11,横浜FC,浦和,0,0,Ｊ１,第１７節
2023-06-11,熊本,清水,0,1,Ｊ２,第２０節
2023-06-11,群馬,大分,0,1,Ｊ２,第２０節
2023-06-11,甲府,山口,4,0,Ｊ２,第２０節
2023-06-11,今治,松本,0,2,Ｊ３,第１３節
2023-06-11,山形,いわき,3,0,Ｊ２,第２０節
2023-06-11,讃岐,岩手,1,0,Ｊ３,第１３節
2023-06-11,鹿島,湘南,1,0,Ｊ１,第１７節
2023-06-11,秋田,金沢,0,0,Ｊ２,第２０節
2023-06-11,沼津,岐阜,0,0,Ｊ３,第１３節
2023-06-11,岡山,東京Ｖ,1,2,Ｊ２,第２０節
2023-06-11,水戸,千葉,4,1,Ｊ２,第２０節
2023-06-11,徳島,栃木Ｃ,1,0,Ｊ２,第２０節
2023-06-11,仙台,磐田,2,3,Ｊ２,第２０節
2023-06-11,名古屋,福岡,2,1,Ｊ１,第１７節
2023-06-11,福島,FC大阪,0,1,Ｊ３,第１３節
2023-06-11,富山,鳥取,0,0,Ｊ３,第１３節
2023-06-11,北九州,奈良,1,1,Ｊ３,第１３節
2023-06-11,長野,琉球,1,2,Ｊ３,第１３節
2023-06-11,町田,長崎,4,1,Ｊ２,第２０節
2023-06-11,大宮,藤枝,2,3,Ｊ２,第２０節
2023-06-11,相模原,宮崎,1,1,Ｊ３,第１３節
2023-06-11,川崎Ｆ,広島,1,0,Ｊ１,第１７節
2023-06-10,鳥栖,札幌,1,1,Ｊ１,第１７節
2023-06-10,鹿児島,八戸,0,1,Ｊ３,第１３節
2023-06-10,横浜FM,柏,4,3,Ｊ１,第１７節
2023-06-10,YS横浜,愛媛,3,2,Ｊ３,第１３節
2023-06-10,Ｃ大阪,神戸,2,1,Ｊ１,第１７節
2023-06-04,大分,甲府,2,1,Ｊ２,第１９節
2023-06-04,FC大阪,長野,1,0,Ｊ３,第１２節
2023-06-04,浦和,鹿島,0,0,Ｊ１,第１６節
2023-06-04,広島,京都,3,1,Ｊ１,第１６節
2023-06-04,富山,讃岐,3,0,Ｊ３,第１２節
2023-06-04,鳥取,岐阜,1,2,Ｊ３,第１２節
2023-06-04,東京Ｖ,仙台,0,2,Ｊ２,第１９節
2023-06-04,八戸,宮崎,0,0,Ｊ３,第１２節
2023-06-03,FC東京,横浜FM,2,3,Ｊ１,第１６節
2023-06-03,いわき,熊本,0,4,Ｊ２,第１９節
2023-06-03,横浜FC,鳥栖,1,2,Ｊ１,第１６節
2023-06-03,岡山,徳島,2,0,Ｊ２,第１９節
2023-06-03,岩手,今治,2,1,Ｊ３,第１２節
2023-06-03,千葉,町田,0,2,Ｊ２,第１９節
2023-06-03,山形,清水,2,1,Ｊ２,第１９節
2023-06-03,山口,長崎,1,1,Ｊ２,第１９節
2023-06-03,松本,相模原,5,3,Ｊ３,第１２節
2023-06-03,湘南,新潟,2,2,Ｊ１,第１６節
2023-06-03,金沢,群馬,1,1,Ｊ２,第１９節
2023-06-03,大宮,水戸,1,2,Ｊ２,第１９節
2023-06-03,藤枝,栃木Ｃ,1,1,Ｊ２,第１９節
2023-06-03,奈良,鹿児島,0,0,Ｊ３,第１２節
2023-06-03,柏,札幌,4,5,Ｊ１,第１６節
2023-06-03,磐田,秋田,2,0,Ｊ２,第１９節
2023-06-03,福岡,Ｇ大阪,1,2,Ｊ１,第１６節
2023-06-03,福島,YS横浜,0,1,Ｊ３,第１２節
2023-06-03,北九州,愛媛,0,1,Ｊ３,第１２節
2023-06-03,名古屋,Ｃ大阪,3,1,Ｊ１,第１６節
2023-06-03,琉球,沼津,3,0,Ｊ３,第１２節
2023-05-31,浦和,広島,2,1,Ｊ１,第１１節
2023-05-28,沼津,長野,1,0,Ｊ３,第１１節
2023-05-28,Ｃ大阪,横浜FC,2,0,Ｊ１,第１５節
2023-05-28,岐阜,富山,1,0,Ｊ３,第１１節
2023-05-28,宮崎,岩手,1,0,Ｊ３,第１１節
2023-05-28,熊本,山形,0,3,Ｊ２,第１８節
2023-05-28,群馬,藤枝,0,0,Ｊ２,第１８節
2023-05-28,今治,鳥取,3,0,Ｊ３,第１１節
2023-05-28,秋田,大分,0,0,Ｊ２,第１８節
2023-05-28,松本,鹿児島,2,4,Ｊ３,第１１節
2023-05-28,横浜FM,福岡,2,0,Ｊ１,第１５節
2023-05-28,新潟,Ｇ大阪,1,3,Ｊ１,第１５節
2023-05-28,清水,金沢,3,0,Ｊ２,第１８節
2023-05-28,仙台,千葉,2,1,Ｊ２,第１８節
2023-05-28,川崎Ｆ,柏,2,0,Ｊ１,第１５節
2023-05-28,相模原,琉球,0,0,Ｊ３,第１１節
2023-05-28,東京Ｖ,いわき,0,0,Ｊ２,第１８節
2023-05-28,栃木Ｃ,岡山,2,1,Ｊ２,第１８節
2023-05-28,徳島,町田,2,1,Ｊ２,第１８節
2023-05-28,水戸,山口,0,1,Ｊ２,第１８節
2023-05-27,甲府,大宮,5,1,Ｊ２,第１８節
2023-05-27,FC大阪,八戸,0,1,Ｊ３,第１１節
2023-05-27,YS横浜,北九州,2,1,Ｊ３,第１１節
2023-05-27,京都,浦和,0,2,Ｊ１,第１５節
2023-05-27,広島,湘南,1,0,Ｊ１,第１５節
2023-05-27,愛媛,福島,0,1,Ｊ３,第１１節
2023-05-27,札幌,名古屋,1,2,Ｊ１,第１５節
2023-05-27,讃岐,奈良,1,1,Ｊ３,第１１節
2023-05-27,神戸,FC東京,3,2,Ｊ１,第１５節
2023-05-27,長崎,磐田,2,1,Ｊ２,第１８節
2023-05-27,鳥栖,鹿島,2,2,Ｊ１,第１５節
2023-05-21,岡山,群馬,2,1,Ｊ２,第１７節
2023-05-21,金沢,甲府,0,1,Ｊ２,第１７節
2023-05-21,山形,秋田,2,1,Ｊ２,第１７節
2023-05-21,山口,東京Ｖ,0,2,Ｊ２,第１７節
2023-05-21,水戸,熊本,0,3,Ｊ２,第１７節
2023-05-21,千葉,栃木Ｃ,1,0,Ｊ２,第１７節
2023-05-21,大宮,仙台,1,1,Ｊ２,第１７節
2023-05-21,大分,長崎,1,1,Ｊ２,第１７節
2023-05-21,町田,清水,2,1,Ｊ２,第１７節
2023-05-21,藤枝,徳島,3,0,Ｊ２,第１７節
2023-05-21,磐田,いわき,1,1,Ｊ２,第１７節
2023-05-20,湘南,Ｃ大阪,0,2,Ｊ１,第１４節
2023-05-20,Ｇ大阪,横浜FM,0,2,Ｊ１,第１４節
2023-05-20,横浜FC,川崎Ｆ,2,1,Ｊ１,第１４節
2023-05-20,鹿島,FC東京,1,1,Ｊ１,第１４節
2023-05-20,鳥栖,新潟,2,0,Ｊ１,第１４節
2023-05-20,柏,神戸,1,1,Ｊ１,第１４節
2023-05-20,福岡,浦和,0,0,Ｊ１,第１４節
2023-05-20,名古屋,広島,2,1,Ｊ１,第１４節
2023-05-19,札幌,京都,2,1,Ｊ１,第１４節
2023-05-17,千葉,清水,1,0,Ｊ２,第１６節
2023-05-17,いわき,大宮,2,1,Ｊ２,第１６節
2023-05-17,熊本,仙台,0,1,Ｊ２,第１６節
2023-05-17,群馬,水戸,2,1,Ｊ２,第１６節
2023-05-17,山形,大分,5,0,Ｊ２,第１６節
2023-05-17,秋田,甲府,0,1,Ｊ２,第１６節
2023-05-17,長崎,岡山,0,0,Ｊ２,第１６節
2023-05-17,藤枝,磐田,0,1,Ｊ２,第１６節
2023-05-17,徳島,金沢,2,0,Ｊ２,第１６節
2023-05-17,栃木Ｃ,東京Ｖ,0,2,Ｊ２,第１６節
2023-05-17,町田,山口,2,0,Ｊ２,第１６節
2023-05-14,讃岐,岐阜,0,2,Ｊ３,第１０節
2023-05-14,京都,Ｃ大阪,0,1,Ｊ１,第１３節
2023-05-14,いわき,秋田,0,1,Ｊ２,第１５節
2023-05-14,浦和,Ｇ大阪,3,1,Ｊ１,第１３節
2023-05-14,鹿島,名古屋,2,0,Ｊ１,第１３節
2023-05-14,鹿児島,琉球,2,0,Ｊ３,第１０節
2023-05-14,今治,愛媛,0,0,Ｊ３,第１０節
2023-05-14,新潟,横浜FM,2,1,Ｊ１,第１３節
2023-05-14,北九州,宮崎,0,1,Ｊ３,第１０節
2023-05-14,八戸,岩手,2,3,Ｊ３,第１０節
2023-05-14,富山,福島,1,0,Ｊ３,第１０節
2023-05-14,福岡,鳥栖,0,0,Ｊ１,第１３節
2023-05-14,鳥取,沼津,2,2,Ｊ３,第１０節
2023-05-13,水戸,栃木Ｃ,2,2,Ｊ２,第１５節
2023-05-13,YS横浜,相模原,2,2,Ｊ３,第１０節
2023-05-13,岡山,大宮,1,1,Ｊ２,第１５節
2023-05-13,金沢,長崎,2,0,Ｊ２,第１５節
2023-05-13,甲府,千葉,0,1,Ｊ２,第１５節
2023-05-13,山口,徳島,2,2,Ｊ２,第１５節
2023-05-13,湘南,札幌,2,4,Ｊ１,第１３節
2023-05-13,神戸,広島,2,0,Ｊ１,第１３節
2023-05-13,清水,藤枝,5,0,Ｊ２,第１５節
2023-05-13,仙台,山形,2,1,Ｊ２,第１５節
2023-05-13,大分,熊本,1,1,Ｊ２,第１５節
2023-05-13,長野,松本,2,1,Ｊ３,第１０節
2023-05-13,東京Ｖ,町田,0,1,Ｊ２,第１５節
2023-05-13,奈良,FC大阪,0,1,Ｊ３,第１０節
2023-05-13,柏,横浜FC,0,1,Ｊ１,第１３節
2023-05-13,磐田,群馬,4,2,Ｊ２,第１５節
2023-05-12,FC東京,川崎Ｆ,2,1,Ｊ１,第１３節
2023-05-10,浦和,鳥栖,0,2,Ｊ１,第１０節
2023-05-07,広島,福岡,3,1,Ｊ１,第１２節
2023-05-07,秋田,栃木Ｃ,2,1,Ｊ２,第１４節
2023-05-07,山形,藤枝,3,2,Ｊ２,第１４節
2023-05-07,神戸,横浜FC,3,0,Ｊ１,第１２節
2023-05-07,群馬,山口,2,1,Ｊ２,第１４節
2023-05-07,横浜FM,京都,4,1,Ｊ１,第１２節
2023-05-07,Ｃ大阪,鹿島,0,1,Ｊ１,第１２節
2023-05-07,新潟,柏,0,0,Ｊ１,第１２節
2023-05-07,熊本,甲府,2,0,Ｊ２,第１４節
2023-05-07,水戸,仙台,1,0,Ｊ２,第１４節
2023-05-07,千葉,磐田,0,1,Ｊ２,第１４節
2023-05-07,川崎Ｆ,鳥栖,1,0,Ｊ１,第１２節
2023-05-07,大宮,徳島,1,3,Ｊ２,第１４節
2023-05-07,長崎,東京Ｖ,1,2,Ｊ２,第１４節
2023-05-07,大分,金沢,4,3,Ｊ２,第１４節
2023-05-07,町田,岡山,1,1,Ｊ２,第１４節
2023-05-07,清水,いわき,9,1,Ｊ２,第１４節
2023-05-06,名古屋,Ｇ大阪,1,0,Ｊ１,第１２節
2023-05-06,札幌,FC東京,5,1,Ｊ１,第１２節
2023-05-04,相模原,富山,1,1,Ｊ３,第９節
2023-05-04,鹿児島,北九州,2,0,Ｊ３,第９節
2023-05-04,八戸,今治,0,1,Ｊ３,第９節
2023-05-03,湘南,柏,1,2,Ｊ１,第１１節
2023-05-03,Ｇ大阪,Ｃ大阪,1,2,Ｊ１,第１１節
2023-05-03,横浜FC,新潟,1,0,Ｊ１,第１１節
2023-05-03,岡山,山形,2,0,Ｊ２,第１３節
2023-05-03,岩手,長野,1,4,Ｊ３,第９節
2023-05-03,岐阜,YS横浜,1,2,Ｊ３,第９節
2023-05-03,京都,川崎Ｆ,0,1,Ｊ１,第１１節
2023-05-03,熊本,群馬,2,0,Ｊ２,第１３節
2023-05-03,甲府,いわき,1,0,Ｊ２,第１３節
2023-05-03,札幌,鹿島,0,1,Ｊ１,第１１節
2023-05-03,山口,千葉,1,1,Ｊ２,第１３節
2023-05-03,松本,FC大阪,1,0,Ｊ３,第９節
2023-05-03,沼津,愛媛,1,2,Ｊ３,第９節
2023-05-03,仙台,秋田,2,2,Ｊ２,第１３節
2023-05-03,大宮,町田,0,1,Ｊ２,第１３節
2023-05-03,長崎,水戸,4,0,Ｊ２,第１３節
2023-05-03,鳥栖,横浜FM,1,3,Ｊ１,第１１節
2023-05-03,東京Ｖ,磐田,0,0,Ｊ２,第１３節
2023-05-03,藤枝,大分,0,2,Ｊ２,第１３節
2023-05-03,徳島,清水,1,1,Ｊ２,第１３節
2023-05-03,栃木Ｃ,金沢,4,0,Ｊ２,第１３節
2023-05-03,奈良,宮崎,3,0,Ｊ３,第９節
2023-05-03,福岡,FC東京,1,0,Ｊ１,第１１節
2023-05-03,福島,讃岐,0,0,Ｊ３,第９節
2023-05-03,名古屋,神戸,2,2,Ｊ１,第１１節
2023-05-03,琉球,鳥取,2,3,Ｊ３,第９節
2023-04-30,宮崎,岐阜,2,1,Ｊ３,第８節
2023-04-30,YS横浜,今治,4,2,Ｊ３,第８節
2023-04-30,金沢,藤枝,1,1,Ｊ２,第１２節
2023-04-30,長野,福島,2,3,Ｊ３,第８節
2023-04-29,秋田,岡山,0,1,Ｊ２,第１２節
2023-04-29,Ｃ大阪,広島,0,1,Ｊ１,第１０節
2023-04-29,FC大阪,沼津,0,1,Ｊ３,第８節
2023-04-29,FC東京,新潟,2,1,Ｊ１,第１０節
2023-04-29,いわき,長崎,0,1,Ｊ２,第１２節
2023-04-29,愛媛,琉球,2,1,Ｊ３,第８節
2023-04-29,横浜FC,札幌,1,4,Ｊ１,第１０節
2023-04-29,岩手,鹿児島,0,2,Ｊ３,第８節
2023-04-29,群馬,甲府,2,1,Ｊ２,第１２節
2023-04-29,山形,山口,1,1,Ｊ２,第１２節
2023-04-29,讃岐,八戸,0,3,Ｊ３,第８節
2023-04-29,鹿島,Ｇ大阪,4,0,Ｊ１,第１０節
2023-04-29,横浜FM,名古屋,1,1,Ｊ１,第１０節
2023-04-29,神戸,湘南,2,0,Ｊ１,第１０節
2023-04-29,柏,京都,1,1,Ｊ１,第１０節
2023-04-29,水戸,東京Ｖ,0,2,Ｊ２,第１２節
2023-04-29,北九州,相模原,1,1,Ｊ３,第８節
2023-04-29,福岡,川崎Ｆ,1,3,Ｊ１,第１０節
2023-04-29,富山,松本,3,0,Ｊ３,第８節
2023-04-29,磐田,徳島,2,3,Ｊ２,第１２節
2023-04-29,鳥取,奈良,0,2,Ｊ３,第８節
2023-04-29,町田,熊本,2,1,Ｊ２,第１２節
2023-04-29,千葉,大宮,1,0,Ｊ２,第１２節
2023-04-29,仙台,大分,1,0,Ｊ２,第１２節
2023-04-29,清水,栃木Ｃ,2,0,Ｊ２,第１２節
2023-04-23,札幌,福岡,2,2,Ｊ１,第９節
2023-04-23,Ｃ大阪,柏,1,0,Ｊ１,第９節
2023-04-23,Ｇ大阪,横浜FC,1,1,Ｊ１,第９節
2023-04-23,京都,鳥栖,2,3,Ｊ１,第９節
2023-04-23,群馬,徳島,0,0,Ｊ２,第１１節
2023-04-23,金沢,磐田,1,2,Ｊ２,第１１節
2023-04-23,新潟,鹿島,0,2,Ｊ１,第９節
2023-04-23,名古屋,湘南,2,2,Ｊ１,第９節
2023-04-23,大分,水戸,0,1,Ｊ２,第１１節
2023-04-23,藤枝,仙台,3,2,Ｊ２,第１１節
2023-04-23,栃木Ｃ,いわき,1,0,Ｊ２,第１１節
2023-04-23,川崎Ｆ,浦和,1,1,Ｊ１,第９節
2023-04-22,神戸,横浜FM,2,3,Ｊ１,第９節
2023-04-22,岡山,山口,1,1,Ｊ２,第１１節
2023-04-22,甲府,町田,1,0,Ｊ２,第１１節
2023-04-22,広島,FC東京,1,2,Ｊ１,第９節
2023-04-22,大宮,清水,0,3,Ｊ２,第１１節
2023-04-22,長崎,秋田,4,2,Ｊ２,第１１節
2023-04-22,東京Ｖ,山形,1,2,Ｊ２,第１１節
2023-04-21,熊本,千葉,2,2,Ｊ２,第１１節
2023-04-16,いわき,群馬,2,1,Ｊ２,第１０節
2023-04-16,秋田,大宮,2,1,Ｊ２,第１０節
2023-04-16,岐阜,FC大阪,0,1,Ｊ３,第７節
2023-04-16,甲府,栃木Ｃ,1,0,Ｊ２,第１０節
2023-04-16,今治,富山,3,2,Ｊ３,第７節
2023-04-16,山形,金沢,0,1,Ｊ２,第１０節
2023-04-16,山口,清水,0,6,Ｊ２,第１０節
2023-04-16,讃岐,愛媛,0,0,Ｊ３,第７節
2023-04-16,鹿児島,宮崎,3,3,Ｊ３,第７節
2023-04-16,八戸,YS横浜,1,1,Ｊ３,第７節
2023-04-16,松本,沼津,3,4,Ｊ３,第７節
2023-04-16,仙台,岡山,1,1,Ｊ２,第１０節
2023-04-16,千葉,東京Ｖ,1,0,Ｊ２,第１０節
2023-04-16,町田,大分,3,1,Ｊ２,第１０節
2023-04-16,徳島,長崎,0,4,Ｊ２,第１０節
2023-04-16,奈良,岩手,1,0,Ｊ３,第７節
2023-04-16,磐田,熊本,1,1,Ｊ２,第１０節
2023-04-16,水戸,藤枝,1,4,Ｊ２,第１０節
2023-04-15,湘南,横浜FM,1,1,Ｊ１,第８節
2023-04-15,FC東京,Ｃ大阪,1,2,Ｊ１,第８節
2023-04-15,浦和,札幌,4,1,Ｊ１,第８節
2023-04-15,横浜FC,広島,0,3,Ｊ１,第８節
2023-04-15,京都,Ｇ大阪,2,1,Ｊ１,第８節
2023-04-15,鹿島,神戸,1,5,Ｊ１,第８節
2023-04-15,川崎Ｆ,名古屋,1,2,Ｊ１,第８節
2023-04-15,新潟,福岡,3,2,Ｊ１,第８節
2023-04-15,相模原,長野,0,1,Ｊ３,第７節
2023-04-15,鳥栖,柏,1,1,Ｊ１,第８節
2023-04-15,福島,鳥取,0,0,Ｊ３,第７節
2023-04-15,琉球,北九州,2,0,Ｊ３,第７節
2023-04-12,大分,山口,3,1,Ｊ２,第９節
2023-04-12,岡山,熊本,0,0,Ｊ２,第９節
2023-04-12,金沢,いわき,3,0,Ｊ２,第９節
2023-04-12,清水,仙台,1,1,Ｊ２,第９節
2023-04-12,大宮,群馬,0,1,Ｊ２,第９節
2023-04-12,磐田,町田,1,1,Ｊ２,第９節
2023-04-12,長崎,甲府,2,1,Ｊ２,第９節
2023-04-12,藤枝,千葉,3,1,Ｊ２,第９節
2023-04-12,徳島,水戸,0,2,Ｊ２,第９節
2023-04-12,栃木Ｃ,山形,2,1,Ｊ２,第９節
2023-04-12,東京Ｖ,秋田,2,1,Ｊ２,第９節
2023-04-09,神戸,新潟,0,0,Ｊ１,第７節
2023-04-09,Ｃ大阪,札幌,2,3,Ｊ１,第７節
2023-04-09,FC大阪,今治,3,1,Ｊ３,第６節
2023-04-09,FC東京,湘南,2,2,Ｊ１,第７節
2023-04-09,Ｇ大阪,川崎Ｆ,2,0,Ｊ１,第７節
2023-04-09,熊本,金沢,3,1,Ｊ２,第８節
2023-04-09,広島,鳥栖,1,0,Ｊ１,第７節
2023-04-09,長野,讃岐,4,0,Ｊ３,第６節
2023-04-09,鳥取,八戸,3,3,Ｊ３,第６節
2023-04-09,柏,鹿島,1,0,Ｊ１,第７節
2023-04-09,富山,宮崎,2,0,Ｊ３,第６節
2023-04-09,福岡,京都,2,1,Ｊ１,第７節
2023-04-09,北九州,松本,2,4,Ｊ３,第６節
2023-04-09,名古屋,浦和,0,0,Ｊ１,第７節
2023-04-08,山口,栃木Ｃ,1,1,Ｊ２,第８節
2023-04-08,YS横浜,鹿児島,1,1,Ｊ３,第６節
2023-04-08,いわき,大分,1,3,Ｊ２,第８節
2023-04-08,愛媛,岐阜,2,1,Ｊ３,第６節
2023-04-08,横浜FM,横浜FC,5,0,Ｊ１,第７節
2023-04-08,岩手,相模原,1,1,Ｊ３,第６節
2023-04-08,群馬,長崎,1,0,Ｊ２,第８節
2023-04-08,甲府,仙台,0,3,Ｊ２,第８節
2023-04-08,沼津,福島,1,1,Ｊ３,第６節
2023-04-08,水戸,磐田,1,5,Ｊ２,第８節
2023-04-08,清水,東京Ｖ,2,1,Ｊ２,第８節
2023-04-08,千葉,徳島,2,2,Ｊ２,第８節
2023-04-08,大宮,山形,2,1,Ｊ２,第８節
2023-04-08,町田,秋田,0,1,Ｊ２,第８節
2023-04-08,藤枝,岡山,2,2,Ｊ２,第８節
2023-04-08,琉球,奈良,0,2,Ｊ３,第６節
2023-04-02,讃岐,鹿児島,2,0,Ｊ３,第５節
2023-04-02,岡山,いわき,1,1,Ｊ２,第７節
2023-04-02,宮崎,愛媛,0,0,Ｊ３,第５節
2023-04-02,金沢,千葉,2,0,Ｊ２,第７節
2023-04-02,熊本,徳島,1,1,Ｊ２,第７節
2023-04-02,今治,奈良,1,1,Ｊ３,第５節
2023-04-02,山形,水戸,0,1,Ｊ２,第７節
2023-04-02,松本,鳥取,0,0,Ｊ３,第５節
2023-04-02,相模原,沼津,0,0,Ｊ３,第５節
2023-04-02,町田,藤枝,1,0,Ｊ２,第７節
2023-04-02,長野,YS横浜,1,0,Ｊ３,第５節
2023-04-02,栃木Ｃ,群馬,1,2,Ｊ２,第７節
2023-04-02,八戸,北九州,1,1,Ｊ３,第５節
2023-04-02,福島,岩手,0,2,Ｊ３,第５節
2023-04-01,札幌,川崎Ｆ,3,4,Ｊ１,第６節
2023-04-01,Ｃ大阪,横浜FM,2,1,Ｊ１,第６節
2023-04-01,FC大阪,富山,0,1,Ｊ３,第５節
2023-04-01,横浜FC,福岡,1,1,Ｊ１,第６節
2023-04-01,岐阜,琉球,3,1,Ｊ３,第５節
2023-04-01,京都,神戸,0,3,Ｊ１,第６節
2023-04-01,甲府,清水,1,0,Ｊ２,第７節
2023-04-01,秋田,山口,0,1,Ｊ２,第７節
2023-04-01,鹿島,広島,1,2,Ｊ１,第６節
2023-04-01,湘南,Ｇ大阪,4,1,Ｊ１,第６節
2023-04-01,新潟,名古屋,1,3,Ｊ１,第６節
2023-04-01,仙台,長崎,0,1,Ｊ２,第７節
2023-04-01,大分,磐田,2,1,Ｊ２,第７節
2023-04-01,鳥栖,FC東京,1,0,Ｊ１,第６節
2023-04-01,東京Ｖ,大宮,1,0,Ｊ２,第７節
2023-03-31,柏,浦和,0,3,Ｊ１,第６節
2023-03-29,磐田,栃木Ｃ,2,0,Ｊ２,第６節
2023-03-29,清水,群馬,1,3,Ｊ２,第６節
2023-03-26,水戸,甲府,2,4,Ｊ２,第６節
2023-03-26,いわき,町田,0,1,Ｊ２,第６節
2023-03-26,愛媛,FC大阪,2,1,Ｊ３,第４節
2023-03-26,山口,藤枝,0,3,Ｊ２,第６節
2023-03-26,鹿児島,相模原,2,1,Ｊ３,第４節
2023-03-26,松本,宮崎,1,1,Ｊ３,第４節
2023-03-26,富山,長野,3,3,Ｊ３,第４節
2023-03-26,鳥取,讃岐,2,2,Ｊ３,第４節
2023-03-26,奈良,YS横浜,2,2,Ｊ３,第４節
2023-03-26,八戸,岐阜,1,0,Ｊ３,第４節
2023-03-26,北九州,今治,0,1,Ｊ３,第４節
2023-03-26,琉球,福島,0,1,Ｊ３,第４節
2023-03-25,大宮,大分,3,0,Ｊ２,第６節
2023-03-25,岩手,沼津,1,1,Ｊ３,第４節
2023-03-25,仙台,金沢,2,3,Ｊ２,第６節
2023-03-25,千葉,岡山,1,1,Ｊ２,第６節
2023-03-25,徳島,秋田,0,0,Ｊ２,第６節
2023-03-25,東京Ｖ,熊本,3,0,Ｊ２,第６節
2023-03-25,長崎,山形,3,2,Ｊ２,第６節
2023-03-19,讃岐,相模原,1,0,Ｊ３,第３節
2023-03-19,YS横浜,松本,0,3,Ｊ３,第３節
2023-03-19,いわき,徳島,1,0,Ｊ２,第５節
2023-03-19,岡山,甲府,2,3,Ｊ２,第５節
2023-03-19,金沢,山口,5,2,Ｊ２,第５節
2023-03-19,熊本,長崎,0,2,Ｊ２,第５節
2023-03-19,群馬,仙台,1,2,Ｊ２,第５節
2023-03-19,広島,柏,1,0,Ｊ１,第５節
2023-03-19,今治,琉球,2,2,Ｊ３,第３節
2023-03-19,山形,町田,0,3,Ｊ２,第５節
2023-03-19,大分,千葉,2,1,Ｊ２,第５節
2023-03-19,長野,奈良,0,3,Ｊ３,第３節
2023-03-19,鳥取,愛媛,2,3,Ｊ３,第３節
2023-03-19,藤枝,東京Ｖ,0,5,Ｊ２,第５節
2023-03-19,栃木Ｃ,大宮,2,1,Ｊ２,第５節
2023-03-19,富山,北九州,3,2,Ｊ３,第３節
2023-03-19,福岡,湘南,2,1,Ｊ１,第５節
2023-03-19,福島,宮崎,0,1,Ｊ３,第３節
2023-03-19,秋田,水戸,1,1,Ｊ２,第５節
2023-03-18,浦和,新潟,2,1,Ｊ１,第５節
2023-03-18,岐阜,鹿児島,1,0,Ｊ３,第３節
2023-03-18,Ｇ大阪,札幌,2,2,Ｊ１,第５節
2023-03-18,FC大阪,岩手,0,3,Ｊ３,第３節
2023-03-18,横浜FM,鹿島,2,1,Ｊ１,第５節
2023-03-18,横浜FC,京都,1,4,Ｊ１,第５節
2023-03-18,沼津,八戸,0,1,Ｊ３,第３節
2023-03-18,鳥栖,神戸,0,1,Ｊ１,第５節
2023-03-18,磐田,清水,2,2,Ｊ２,第５節
2023-03-18,名古屋,FC東京,0,0,Ｊ１,第５節
2023-03-18,川崎Ｆ,Ｃ大阪,0,0,Ｊ１,第５節
2023-03-12,秋田,千葉,1,0,Ｊ２,第４節
2023-03-12,Ｃ大阪,鳥栖,2,1,Ｊ１,第４節
2023-03-12,FC東京,横浜FC,3,1,Ｊ１,第４節
2023-03-12,Ｇ大阪,広島,1,2,Ｊ１,第４節
2023-03-12,愛媛,長野,1,1,Ｊ３,第２節
2023-03-12,岡山,金沢,3,0,Ｊ２,第４節
2023-03-12,岐阜,松本,1,1,Ｊ３,第２節
2023-03-12,宮崎,FC大阪,0,1,Ｊ３,第２節
2023-03-12,群馬,山形,1,0,Ｊ２,第４節
2023-03-12,札幌,横浜FM,2,0,Ｊ１,第４節
2023-03-12,鹿島,福岡,0,0,Ｊ１,第４節
2023-03-12,沼津,富山,2,1,Ｊ３,第２節
2023-03-12,湘南,京都,0,2,Ｊ１,第４節
2023-03-12,清水,大分,0,0,Ｊ２,第４節
2023-03-12,仙台,いわき,0,1,Ｊ２,第４節
2023-03-12,相模原,福島,2,1,Ｊ３,第２節
2023-03-12,町田,水戸,3,0,Ｊ２,第４節
2023-03-12,徳島,東京Ｖ,0,2,Ｊ２,第４節
2023-03-12,栃木Ｃ,長崎,0,0,Ｊ２,第４節
2023-03-12,奈良,八戸,1,1,Ｊ３,第２節
2023-03-12,柏,名古屋,0,3,Ｊ１,第４節
2023-03-12,北九州,讃岐,3,0,Ｊ３,第２節
2023-03-11,鹿児島,今治,1,1,Ｊ３,第２節
2023-03-11,YS横浜,鳥取,1,3,Ｊ３,第２節
2023-03-11,甲府,藤枝,2,1,Ｊ２,第４節
2023-03-11,山口,熊本,1,3,Ｊ２,第４節
2023-03-11,大宮,磐田,1,0,Ｊ２,第４節
2023-03-11,新潟,川崎Ｆ,1,0,Ｊ１,第４節
2023-03-11,琉球,岩手,2,1,Ｊ３,第２節
2023-03-11,神戸,浦和,0,1,Ｊ１,第４節
2023-03-05,今治,福島,1,0,Ｊ３,第１節
2023-03-05,YS横浜,富山,1,2,Ｊ３,第１節
2023-03-05,いわき,山口,0,1,Ｊ２,第３節
2023-03-05,愛媛,岩手,1,5,Ｊ３,第１節
2023-03-05,宮崎,長野,0,2,Ｊ３,第１節
2023-03-05,熊本,大宮,3,0,Ｊ２,第３節
2023-03-05,金沢,町田,1,2,Ｊ２,第３節
2023-03-05,讃岐,沼津,1,0,Ｊ３,第１節
2023-03-05,水戸,岡山,1,1,Ｊ２,第３節
2023-03-05,千葉,群馬,2,2,Ｊ２,第３節
2023-03-05,大分,栃木Ｃ,1,0,Ｊ２,第３節
2023-03-05,東京Ｖ,甲府,0,0,Ｊ２,第３節
2023-03-05,奈良,松本,0,2,Ｊ３,第１節
2023-03-05,北九州,岐阜,1,1,Ｊ３,第１節
